# provenance: 
label,area_px,centroid_y,centroid_x,equivalent_diameter_px,eccentricity,mean_intensity,bbox_y0,bbox_x0,bbox_y1,bbox_x1,touches_edge,source
25,183,128.1693989071038,244.13661202185793,15.26443044094783,0.9855739405915211,0.16239537126325937,118,230,140,259,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
26,66,124.63636363636364,276.43939393939394,9.166995688475081,0.9123917824099244,0.1735471182412359,118,274,133,280,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
27,120,122.275,750.7583333333333,12.360774464742066,0.9133829902960944,0.215918477124183,118,742,129,762,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
28,8,121.5,695.0,3.1915382432114616,0.5773502691896258,0.11564343137254898,120,694,124,697,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
29,28,124.67857142857143,731.0714285714286,5.970821321441846,0.8974106028202776,0.12189596638655466,122,727,128,736,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
30,68,126.97058823529412,448.05882352941177,9.304852983362556,0.23232244219281256,0.20169241061130339,123,444,132,453,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
31,35,126.0,807.8285714285714,6.6755811781245455,0.8198459642631061,0.11807287394957992,123,804,129,813,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
32,85,131.01176470588234,772.4823529411765,10.403141895720198,0.673520393143359,0.2884325167243368,127,766,137,779,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
33,127,136.36220472440945,543.992125984252,12.716187407449045,0.25830906945913645,0.21815541145592096,130,538,143,551,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
34,161,136.28571428571428,624.3850931677018,14.317526556719258,0.20585676418383966,0.21830030203385703,130,618,144,632,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
35,74,136.8918918918919,834.8918918918919,9.706684619910241,0.9330478581252685,0.15703227344992057,131,829,144,842,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
36,171,152.73099415204678,834.093567251462,14.755472278097805,0.7677155218196164,0.1882505653021443,143,827,164,841,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
37,141,158.87234042553192,330.31205673758865,13.398760233979036,0.29080735276798786,0.2141348658044778,153,324,166,338,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
38,170,161.1529411764706,549.635294117647,14.712264360219255,0.34101354039515147,0.22544894348327568,154,543,169,557,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
39,101,161.07920792079207,434.58415841584156,11.340070282773887,0.259958477964466,0.2144947233546885,156,429,167,441,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
40,96,161.97916666666666,511.0520833333333,11.055812783082736,0.19818913209915562,0.2183237663398693,157,506,168,517,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
41,567,188.00705467372134,195.28571428571428,26.86869594648831,0.9965862212641738,0.1518524950721029,160,163,220,228,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
42,268,173.34328358208955,377.8619402985075,18.47236308621676,0.8945621525984573,0.22012592039800996,164,367,184,392,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
43,634,185.4826498422713,873.9416403785489,28.41186145542198,0.9726435963052893,0.17382528422094393,164,854,208,897,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
44,59,170.135593220339,576.4237288135594,8.667244841319219,0.21075589704938946,0.20588117647058837,166,572,175,581,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
45,126,180.16666666666666,231.61904761904762,12.666024736934256,0.2170101291611311,0.20876189231248057,174,226,187,239,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
46,21,178.04761904761904,892.2380952380952,5.170882945826411,0.8555540831038364,0.14896136321195144,175,890,182,896,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
47,5,179.0,803.0,2.5231325220201604,0.0,0.12904862745098042,178,802,181,805,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
48,11,180.36363636363637,808.0,3.742410318509555,0.8193342786072867,0.11323636363636363,179,806,183,811,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
49,52,192.5,257.5,8.136857890256438,0.0,0.20258979638009056,189,254,197,262,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
50,119,200.45378151260505,749.5210084033613,12.309163489997376,0.17952730960528482,0.21313423298731263,195,744,207,756,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
51,154,204.35064935064935,797.3506493506494,14.002817212590296,0.2184210491133826,0.2066627858416094,198,791,212,805,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
52,93,206.34408602150538,915.494623655914,10.881694613449236,0.8294030875746049,0.11135142314990511,200,910,214,923,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
53,108,209.39814814814815,236.4537037037037,11.726460285670077,0.31419266677037777,0.20575486564996373,204,231,216,243,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
54,126,212.14285714285714,555.3730158730159,12.666024736934256,0.33301393527399137,0.21322484905073144,206,550,219,562,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
55,93,211.3978494623656,278.23655913978496,10.881694613449236,0.3862572147897025,0.1978767067257011,207,273,217,284,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
56,138,222.21014492753622,477.7391304347826,13.255453865237978,0.3073182036070705,0.21733418868996876,216,471,229,485,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
57,82,228.1341463414634,166.96341463414635,10.217907939900583,0.6548474072853666,0.21184075083692008,223,163,234,172,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
58,1835,294.4021798365123,961.3929155313351,48.33626552174903,0.997196937037703,0.16847757525244433,223,910,368,1008,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
59,143,230.4125874125874,457.6643356643357,13.493452297211721,0.26284831360007094,0.2224601234060057,224,451,238,465,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
60,94,234.58510638297872,308.8191489361702,10.940041919714261,0.39887440614075564,0.2039803754693367,230,304,240,315,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
61,120,235.5,435.5,12.360774464742066,0.0,0.22041802941176478,230,430,242,442,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
62,128,238.15625,942.703125,12.766152972845846,0.815065582891981,0.17186035539215688,231,935,247,950,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
63,207,238.29468599033817,292.2512077294686,16.23454913941803,0.6361258810454323,0.2088258236241357,232,284,246,302,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
64,85,238.6235294117647,513.3764705882353,10.403141895720198,0.3437834756208222,0.21272814302191467,234,509,244,519,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
65,116,243.4051724137931,224.7155172413793,12.153015559492998,0.30967148552790463,0.20117923597025014,238,219,250,232,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
66,210,251.42380952380952,135.0095238095238,16.351767622932517,0.9571963161266822,0.14710266853408036,240,124,263,148,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
67,144,247.85416666666666,170.20138888888889,13.540550005146152,0.3476306893161131,0.21534953431372553,242,164,255,178,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
68,134,248.044776119403,638.3731343283582,13.061933202803933,0.19927745450851994,0.2134478694761487,242,632,255,645,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
69,53,246.41509433962264,476.3207547169811,8.214724333230155,0.42934766839998506,0.19632884202737705,243,473,251,481,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
70,112,261.36607142857144,715.7767857142857,11.941642642883693,0.31534539907386044,0.20523178921568627,256,710,268,722,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
71,117,264.96581196581195,290.05128205128204,12.205286835384658,0.41786751311108916,0.20442238310708907,259,284,271,297,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
72,75,269.48,188.25333333333333,9.772050238058398,0.35513540098458135,0.2027337725490196,265,184,275,194,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
73,78,274.61538461538464,503.87179487179486,9.965574970333758,0.16854807018558832,0.2053440874811463,270,499,280,509,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
74,2874,482.6524008350731,52.380306193458594,60.49206932787849,0.9934128778093141,0.13841062030100837,277,28,689,120,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
75,54,281.6111111111111,282.6111111111111,8.291859587312052,0.3686941782006208,0.19452426289034136,278,279,286,287,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
76,111,286.7927927927928,501.3783783783784,11.888212206450685,0.24161422159955898,0.21310988517929694,281,496,293,508,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
77,107,288.01869158878503,709.0747663551402,11.67204486311899,0.026397642826794066,0.20157714128642112,283,704,294,715,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
78,297,294.91582491582494,985.1784511784512,19.44613444328572,0.9564758344053941,0.18342868686868688,283,971,311,999,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
79,111,298.31531531531533,570.7567567567568,11.888212206450685,0.28276216633256185,0.2057752905847023,293,565,305,577,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
80,131,299.8396946564886,132.9236641221374,12.914889870235298,0.3088875850655303,0.20201397694955847,294,127,307,140,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
81,86,305.6860465116279,219.59302325581396,10.464157913908982,0.5904444737277246,0.19840060647514823,301,214,311,226,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
82,122,313.22131147540983,312.28688524590166,12.463355264843006,0.2745379981009351,0.20727538090646105,307,306,320,319,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
83,78,317.8205128205128,433.6923076923077,9.965574970333758,0.2615354648391482,0.20140984917043742,313,429,323,439,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
84,113,320.4513274336283,858.6106194690266,11.994835078277376,0.2702157474136804,0.1876498455665452,315,853,327,865,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
85,395,341.37215189873416,1009.7924050632911,22.42609239636699,0.986429175447109,0.15998246810622985,319,996,366,1023,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
86,117,330.04273504273505,564.9487179487179,12.205286835384658,0.25262148177372395,0.20939986592927773,324,559,337,572,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
87,118,332.0762711864407,398.5593220338983,12.257335203001883,0.40076612630350955,0.21589296111665005,326,393,339,405,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
88,171,335.63157894736844,887.9181286549708,14.755472278097805,0.3740611615205778,0.1956499323472079,329,881,343,896,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
89,43,335.8837209302326,355.8837209302326,7.399277020331919,0.39781471223220566,0.20136314637482913,333,353,340,360,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
90,149,346.7718120805369,656.8255033557047,13.773623058786647,0.2516515282633936,0.2071215765232267,340,650,354,664,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
91,59,347.91525423728814,709.8813559322034,8.667244841319219,0.34301905410734607,0.2032155599867066,344,706,353,715,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
92,109,348.95412844036696,927.3577981651376,11.780624362746345,0.40195727481043747,0.19927685195178993,344,922,355,934,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
93,100,352.39,620.1,11.283791670955125,0.14513860276945798,0.2074481607843137,347,615,359,626,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
94,130,359.5,672.9076923076923,12.865501965161373,0.3172353471535707,0.2096067088989442,354,667,366,680,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
95,130,372.2769230769231,257.0076923076923,12.865501965161373,0.2799656562164483,0.20810844042232274,366,251,379,264,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
96,120,374.5,141.5,12.360774464742066,0.0,0.2090256862745098,369,136,381,148,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
97,77,376.24675324675326,915.3896103896104,9.901487006738307,0.42338291539139233,0.1978969696969697,372,911,382,921,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
98,149,379.4026845637584,775.6577181208054,13.773623058786647,0.14100201355934855,0.19992476641663387,373,769,387,783,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
99,161,382.40372670807454,970.6583850931677,14.317526556719258,0.31557434327898565,0.20388884910485935,376,964,390,978,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
100,101,382.8811881188119,1009.4653465346535,11.340070282773887,0.7789383381292209,0.1310172354882547,377,1005,391,1015,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
101,111,382.990990990991,903.1081081081081,11.888212206450685,0.263638661305258,0.19767648118706946,378,898,389,910,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
102,15,380.3333333333333,999.9333333333333,4.370193722368317,0.8604396031511091,0.1565894640522876,378,999,384,1002,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
103,543,419.10681399631676,1037.1694290976059,26.29389801439097,0.9943588663044647,0.14860428339291515,385,1025,456,1049,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
104,30,388.3666666666667,657.3666666666667,6.180387232371033,0.4509717590117594,0.17506996078431364,386,655,392,661,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
105,119,396.3193277310924,179.36974789915968,12.309163489997376,0.23419759805587076,0.20453113527764058,391,174,403,186,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
106,94,411.3936170212766,514.7659574468086,10.940041919714261,0.2562321838002945,0.20829020025031292,406,510,418,521,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
107,160,415.14375,365.03125,14.27299292922217,0.25905346362953535,0.21546666421568633,408,358,423,373,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
108,1139,460.71115013169447,1028.7313432835822,38.08175207961617,0.9945145005471782,0.1542604124705194,408,1012,514,1043,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
109,116,416.8103448275862,199.9051724137931,12.153015559492998,0.2586082390558037,0.20322021974306959,411,194,423,207,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
110,80,421.425,742.7875,10.092530088080641,0.15005463997677446,0.19614161274509803,417,738,427,748,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
111,62,423.4032258064516,908.8870967741935,8.884866446580956,0.47536955738706843,0.18067488931056291,420,905,428,914,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
112,104,429.9326923076923,230.42307692307693,11.507254783503184,0.3033589316018845,0.20241884615384614,425,225,436,237,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
113,42,427.95238095238096,802.452380952381,7.312732791431452,0.465804970929717,0.17450645191409894,425,799,432,807,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
114,120,434.78333333333336,885.9333333333333,12.360774464742066,0.3148064219501292,0.1986518823529412,429,880,441,893,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
115,146,435.82876712328766,948.5616438356165,13.63425735166143,0.35607198052927946,0.19199370937416066,430,942,443,956,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
116,104,439.13461538461536,337.96153846153845,11.507254783503184,0.3202791750704196,0.20861453996983406,434,333,445,344,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
117,137,444.08029197080293,867.3941605839416,13.207339536360731,0.2550366515934507,0.19747036496350368,438,861,451,875,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
118,87,446.6896551724138,699.8275862068965,10.524820207108489,0.15406611908243167,0.19887372999774627,442,695,452,706,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
119,119,448.39495798319325,820.7563025210084,12.309163489997376,0.3154195285596489,0.1953178711484594,443,815,455,828,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
120,65,455.0153846153846,643.5692307692308,9.09728368293446,0.32677415794601794,0.19374743288084464,451,639,460,649,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
121,122,459.94262295081967,255.78688524590163,12.463355264843006,0.19303164825553387,0.2072258984249437,454,250,467,263,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
122,195,465.5076923076923,399.3692307692308,15.756957549709801,0.8821352354767864,0.22436444645550532,458,390,474,411,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
123,36,462.5,1047.0,6.770275002573076,0.7289055672286479,0.1461983877995642,460,1044,466,1051,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
124,223,468.47533632286996,946.2152466367713,16.85029431422316,0.8372772218563657,0.20005364107975032,461,936,477,957,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
125,832,545.8557692307693,1051.8701923076924,32.54743156102575,0.9985371507016666,0.14834018712292613,472,1044,649,1057,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
126,105,482.1142857142857,792.2380952380952,11.562445770562215,0.2876252055137575,0.20714687581699348,477,787,489,798,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
127,75,483.64,815.2533333333333,9.772050238058398,0.25129077556317503,0.19776775424836604,479,811,489,821,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
128,98,493.66326530612247,85.35714285714286,11.170383851240114,0.49075789881640397,0.21255475390156062,489,80,500,92,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
129,92,498.14130434782606,318.67391304347825,10.823032759612019,0.3496645079828156,0.21623177749360617,493,313,504,325,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
130,128,507.6484375,255.640625,12.766152972845846,0.4168216218881069,0.24905064950980396,502,250,515,263,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
131,142,515.5845070422536,490.3521126760563,13.446189622059965,0.2692942321011797,0.21077180060756698,509,484,523,497,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
132,46,513.0,350.9130434782609,7.653039857325812,0.2985111570629965,0.22163861040068208,510,347,517,355,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
133,183,522.2568306010929,281.79234972677597,15.26443044094783,0.31635200494439236,0.24702201007178837,515,274,530,290,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
134,235,534.4936170212766,431.7191489361702,17.297725082009,0.8589974758965856,0.23243436295369221,525,422,545,442,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
135,177,535.45197740113,945.7853107344632,15.012108426804138,0.7793686054169657,0.20829666112772793,527,939,545,953,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
136,82,535.7560975609756,317.5,10.217907939900583,0.10012153640069343,0.23446262075561933,531,313,541,323,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
137,156,540.6474358974359,128.43589743589743,14.093451279891855,0.2469454343613934,0.23274330065359478,534,122,548,136,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
138,5,543.0,55.0,2.5231325220201604,0.0,0.16508243137254916,542,54,545,57,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
139,1662,612.2557160048135,1036.5788206979544,46.00134914706133,0.9942451562528696,0.156015635308275,544,1021,676,1047,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
140,96,555.9479166666666,428.9791666666667,11.055812783082736,0.19818913209915479,0.23939693627450984,551,424,562,435,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
141,154,562.2337662337662,404.23376623376623,14.002817212590296,0.2572291470471843,0.2493036287242169,556,398,570,412,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
142,138,597.4565217391304,566.8188405797101,13.255453865237978,0.32303104484152856,0.24793140380789994,591,561,605,574,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
143,124,603.4193548387096,303.68548387096774,12.565098628628435,0.3287857477412742,0.25055996837444666,598,298,610,311,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
144,93,609.2903225806451,549.3118279569892,10.881694613449236,0.29884881406179076,0.24871590554501374,604,544,615,555,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031445353.jpg
