# provenance: 
label,area_px,centroid_y,centroid_x,equivalent_diameter_px,eccentricity,mean_intensity,bbox_y0,bbox_x0,bbox_y1,bbox_x1,touches_edge,source
28,87,105.80459770114942,420.1954022988506,10.524820207108489,0.4002244551037866,0.4030681766959657,101,415,112,426,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
29,5,105.0,82.0,2.5231325220201604,0.0,0.3197207058823529,104,81,107,84,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
30,5,111.0,77.0,2.5231325220201604,0.0,0.32228760784313726,110,76,113,79,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
31,98,118.66326530612245,406.2551020408163,11.170383851240114,0.8089925527110725,0.43279823929571826,113,400,125,413,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
32,8,114.5,477.5,3.1915382432114616,0.816496580927726,0.3050358333333334,113,476,117,480,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
33,155,120.54193548387097,246.51612903225808,14.048207338801282,0.15882791497921278,0.4364419709044908,114,240,128,254,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
34,154,122.46753246753246,301.1948051948052,14.002817212590296,0.3815377329180647,0.44184217214158383,116,294,130,309,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
35,262,126.10687022900764,116.22519083969466,18.26441241104166,0.20055232776122278,0.49455447388115553,117,107,136,126,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
36,206,128.14077669902912,388.58252427184465,16.195287778099022,0.8882588981673729,0.43723888063963445,118,381,139,397,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
37,74,122.5,435.6216216216216,9.706684619910241,0.285685613454864,0.38222489136195015,118,431,128,441,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
38,5,122.0,483.0,2.5231325220201604,0.0,0.3218636862745098,121,482,124,485,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
39,5,124.0,67.0,2.5231325220201604,0.0,0.3072770980392156,123,66,126,69,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
40,65,127.92307692307692,415.83076923076925,9.09728368293446,0.32399597475836084,0.419495342383107,124,412,133,421,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
41,13,135.53846153846155,59.07692307692308,4.068428945128219,0.9254774670316781,0.33800518853695327,133,57,139,62,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
42,62,138.1290322580645,495.4516129032258,8.884866446580956,0.852899456536925,0.3468378178368121,133,492,144,501,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
43,226,144.17256637168143,143.1504424778761,16.96325844612841,0.241533877363399,0.48415015269824746,136,135,153,152,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
44,5,141.0,56.0,2.5231325220201604,0.0,0.3434396862745099,140,55,143,58,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
45,5,146.0,53.0,2.5231325220201604,0.0,0.3380090196078432,145,52,148,55,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
46,42,148.66666666666666,458.0,7.312732791431452,0.27925194963714556,0.41432303454715225,145,455,153,462,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
47,160,152.475,271.2375,14.27299292922217,0.15437965157196862,0.4517379289215685,146,265,160,279,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
48,194,153.92268041237114,443.47938144329896,15.716503163191918,0.6013693034460696,0.43450592278148364,146,437,163,452,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
49,89,155.47191011235955,391.4269662921348,10.645107772184812,0.27789396826105545,0.4264082000440625,151,386,161,397,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
50,165,160.8242424242424,358.1090909090909,14.494292838262302,0.8886122027412018,0.44239317409388007,152,352,172,365,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
51,146,162.67123287671234,471.2945205479452,13.63425735166143,0.7497853727661888,0.3948122750470051,156,464,170,479,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
52,317,188.03154574132492,32.646687697160885,20.090219901261573,0.9957322805459877,0.4591233636419868,159,22,219,47,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
53,5,165.0,509.0,2.5231325220201604,0.0,0.3407254117647059,164,508,167,511,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
54,100,170.12,439.12,11.283791670955125,0.3258933906199488,0.42244892941176476,165,434,176,445,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
55,71,170.56338028169014,381.22535211267603,9.507891862878783,0.38697817333145673,0.4333494559513946,166,377,176,386,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
56,242,176.10330578512398,96.21487603305785,17.55346033766304,0.23801944479864903,0.47226294279695347,168,88,185,106,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
57,108,175.52777777777777,340.93518518518516,11.726460285670077,0.18227306695213907,0.4491268409586058,170,335,182,348,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
58,72,182.33333333333334,443.5,9.574614729634384,0.06950480468569174,0.40742202614379086,178,439,188,449,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
59,114,186.03508771929825,491.5175438596491,12.047792665040703,0.28614330510154085,0.37838413828689366,180,486,192,498,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
60,202,190.15841584158414,174.5742574257426,16.03728119216293,0.09404929275266204,0.4727388215880411,183,167,199,183,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
61,140,189.06428571428572,385.04285714285714,13.351162356249091,0.16957845204492497,0.42927484873949584,183,379,196,392,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
62,86,192.02325581395348,406.48837209302326,10.464157913908982,0.36090799031309456,0.4205119151846784,187,401,198,412,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
63,14,189.64285714285714,519.3571428571429,4.222008245644752,0.8875556895433752,0.37573408963585436,187,518,193,522,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
64,198,195.05555555555554,266.43939393939394,15.877702285203682,0.26773347955017157,0.46310950485244595,188,259,203,275,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
65,108,202.52777777777777,334.9166666666667,11.726460285670077,0.3332399638270614,0.45289434640522874,197,330,209,341,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
66,248,206.1290322580645,110.60887096774194,17.769732893161912,0.1962209431267513,0.48379754901960786,198,102,216,120,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
67,181,205.11602209944752,158.0718232044199,15.180789096653193,0.18969677340556193,0.4657200649983751,198,151,213,166,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
68,95,205.45263157894738,501.0,10.998079684646791,0.196387282243568,0.366150418988648,201,496,212,507,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
69,123,225.95934959349594,529.089430894309,12.514330345744634,0.9964133938106361,0.40557953451299233,206,524,246,534,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
70,76,213.0,450.61842105263156,9.83698151873187,0.35554651003816967,0.416098137254902,209,446,218,456,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
71,75,213.26666666666668,509.2,9.772050238058398,0.24759561332973123,0.3476810405228759,209,504,219,515,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
72,92,219.3804347826087,462.8369565217391,10.823032759612019,0.17200360798332098,0.41490365302642795,214,458,225,469,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
73,128,221.59375,296.0234375,12.766152972845846,0.23238810926935352,0.4646740042892157,216,290,229,303,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
74,131,223.64885496183206,339.8167938931298,12.914889870235298,0.19093335007789425,0.43872685825475227,218,334,231,347,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
75,116,227.26724137931035,396.2586206896552,12.153015559492998,0.3942073925028044,0.42755425625422583,222,390,234,403,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
76,77,226.44155844155844,446.97402597402595,9.901487006738307,0.39801986847175846,0.4263563025210085,222,443,232,452,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
77,111,234.0,318.27927927927925,11.888212206450685,0.32167535105681927,0.451683511747041,228,313,240,325,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
78,114,235.75438596491227,420.4824561403509,12.047792665040703,0.29684994228686196,0.4267715273477812,230,415,242,427,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
79,357,245.80392156862746,492.9719887955182,21.320096563347295,0.9675520565232478,0.4140557269182183,233,476,262,512,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
80,291,244.02405498281786,253.70103092783506,19.248706645328987,0.8202625204168357,0.47857324573815774,236,242,253,267,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
81,67,248.9402985074627,19.47761194029851,9.23618154310838,0.9900209365273202,0.45920488732806564,238,18,261,22,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
82,131,248.0916030534351,274.2671755725191,12.914889870235298,0.2196280632752601,0.46550662475677296,242,268,255,281,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
83,155,250.67096774193547,519.858064516129,14.048207338801282,0.6969226084166205,0.3434289639468691,243,514,260,527,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
84,103,249.23300970873785,287.0,11.451797811161432,0.08130316416476012,0.4645725071387778,244,282,255,293,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
85,148,251.77702702702703,451.19594594594594,13.727325035155395,0.5649414297896569,0.42117175410704827,246,444,260,458,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
86,126,255.53174603174602,89.72222222222223,12.666024736934256,0.19060676607680074,0.4811657205104264,250,84,262,97,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
87,125,255.656,384.896,12.6156626101008,0.30696813861755406,0.43923050039215683,250,379,262,392,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
88,241,259.12033195020746,40.31120331950208,17.517155313611116,0.26181286110360436,0.4644452688959401,251,32,268,50,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
89,156,259.20512820512823,226.5,14.093451279891855,0.2863616988489532,0.4874039793866265,253,220,267,234,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
90,89,269.03370786516854,392.7752808988764,10.645107772184812,0.32301007299812995,0.4167378056840714,264,388,275,399,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
91,100,271.39,514.61,11.283791670955125,0.05496565719303104,0.3453700392156863,266,509,278,521,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
92,157,276.3312101910828,211.39490445859872,14.138550439257221,0.2914603867660262,0.4659626002248033,270,205,284,219,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
93,165,278.25454545454545,116.71515151515152,14.494292838262302,0.2162067905183869,0.4781338062982769,272,110,286,125,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
94,135,287.0,242.64444444444445,13.110581167104948,0.2332534219184986,0.4703159564270153,281,237,294,250,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
95,203,290.6650246305419,432.3497536945813,16.07692842495848,0.9184853623370763,0.41078770597894326,281,424,303,443,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
96,143,287.5034965034965,494.95104895104896,13.493452297211721,0.29759569107805905,0.4149900863842041,281,488,295,502,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
97,133,291.3533834586466,301.09022556390977,13.013103375051497,0.12122859146718992,0.4558975114256229,285,295,298,308,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
98,191,298.24083769633506,514.4869109947643,15.594510349620345,0.7596100804192621,0.32411857920131404,290,507,308,523,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
99,122,299.41803278688525,100.56557377049181,12.463355264843006,0.25528279583199626,0.4421121407907425,294,95,306,107,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
100,169,300.698224852071,160.3550295857988,14.668929172241665,0.25890177827191013,0.46655201067409213,294,153,309,168,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
101,77,308.57142857142856,20.025974025974026,9.901487006738307,0.9899990555315987,0.38499021645021647,296,18,320,24,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
102,157,302.62420382165607,116.80254777070064,14.138550439257221,0.21564219543674573,0.48988736855251647,296,110,310,124,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
103,89,304.13483146067415,337.3820224719101,10.645107772184812,0.4328781157209235,0.4359850671954175,299,333,310,343,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
104,92,304.0978260869565,385.82608695652175,10.823032759612019,0.3215102706142039,0.44183349531116795,299,381,310,392,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
105,36,302.30555555555554,405.69444444444446,6.770275002573076,0.16101529717988294,0.43439982570806107,299,403,306,410,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
106,97,306.2474226804124,486.17525773195877,11.11324596323283,0.29477556945304945,0.4025819486557509,301,481,312,492,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
107,137,309.1094890510949,415.2043795620438,13.207339536360731,0.7622153821827368,0.4266149162730785,304,408,315,424,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
108,149,311.8322147651007,132.93288590604027,13.773623058786647,0.29167556561518326,0.4843623134622976,305,127,319,140,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
109,89,311.07865168539325,319.12359550561797,10.645107772184812,0.3139220798440808,0.44590582947785856,306,314,317,325,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
110,179,315.195530726257,442.0893854748603,15.09668435477122,0.8800486300660323,0.428010388870632,309,432,324,452,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
111,17,313.0,534.0,4.652426491681278,0.8897565210026093,0.2555542329873126,310,533,317,536,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
112,98,317.85714285714283,296.09183673469386,11.170383851240114,0.22575782909925643,0.4533392396958783,313,291,324,302,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
113,86,318.36046511627904,462.8139534883721,10.464157913908982,0.2994263855741082,0.4032101550387596,314,458,324,469,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
114,122,322.172131147541,100.65573770491804,12.463355264843006,0.27369506537013705,0.47553837672774035,316,95,329,107,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
115,85,321.94117647058823,81.51764705882353,10.403141895720198,0.34569033799270144,0.4761705651672434,317,77,328,87,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
116,91,322.16483516483515,406.8241758241758,10.764051215546116,0.9115592353651601,0.4274011506140918,317,400,328,415,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
117,44,326.0,531.5,7.48482063701911,0.9786541535744797,0.2990341622103387,318,529,334,535,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
118,181,326.18232044198896,119.12154696132596,15.180789096653193,0.8007076354699318,0.4673975083956234,320,111,334,129,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
119,65,325.4769230769231,490.0615384615385,9.09728368293446,0.43682869135685953,0.39602703469079936,321,486,331,495,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
120,29,324.48275862068965,418.8965517241379,6.076507779746499,0.3371163028559833,0.4175588911426639,322,416,328,423,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
121,88,328.2386363636364,264.0568181818182,10.585134856802455,0.1702379965301099,0.4660558199643493,323,259,334,270,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
122,37,327.0,73.0,6.863662517577698,0.0,0.34229835718071017,324,70,331,77,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
123,189,330.23809523809524,236.34920634920636,15.512648837479231,0.7305363782347211,0.46177610333022096,324,228,338,246,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
124,364,333.63461538461536,393.49725274725273,21.528102431092233,0.6712221504635062,0.44214582202111613,324,379,346,407,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
125,177,330.85310734463275,465.6949152542373,15.012108426804138,0.8416195426239474,0.4093230198294007,324,457,339,476,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
126,66,330.27272727272725,355.27272727272725,9.166995688475081,0.23770344329315715,0.4514824242424243,326,351,335,360,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
127,45,330.46666666666664,326.75555555555553,7.569397566060481,0.3074813984143652,0.4128670675381263,327,323,335,331,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
128,124,334.4516129032258,286.33870967741933,12.565098628628435,0.1981129865264876,0.4448859013282732,328,280,342,293,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
129,281,341.15658362989325,320.0427046263345,18.91508160359296,0.9406928831910686,0.451380171655851,331,307,351,336,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
130,135,337.9037037037037,372.75555555555553,13.110581167104948,0.8696480056705925,0.45882746840958616,331,366,346,381,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
131,46,339.4347826086956,527.4782608695652,7.653039857325812,0.7773636259935714,0.3123084654731459,335,525,345,531,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
132,97,341.0,418.0,11.11324596323283,0.0,0.42293543157469177,336,413,347,424,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
133,25,341.48,26.44,5.641895835477563,0.9549859352586944,0.36194097254901964,337,25,347,29,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
134,289,349.4117647058824,95.59515570934256,19.182445840623714,0.8378919524769327,0.46056529886695163,338,88,362,104,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
135,67,343.56716417910445,215.65671641791045,9.23618154310838,0.39454282583707617,0.43384725782850453,339,212,349,221,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
136,65,345.2923076923077,457.61538461538464,9.09728368293446,0.2573357758611768,0.4301416229260934,341,454,350,463,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
137,125,347.84,239.056,12.6156626101008,0.24883307220689577,0.46527513725490194,342,233,355,246,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
138,219,352.75342465753425,48.817351598173516,16.698486766680407,0.2721415140110378,0.44675259736771417,345,41,362,58,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
139,71,349.09859154929575,289.09859154929575,9.507891862878783,0.3317391587303441,0.4345073791770229,345,285,354,294,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
140,58,349.0344827586207,383.58620689655174,8.593479713983122,0.4345597860328421,0.432497599729547,345,380,354,388,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
141,63,350.57142857142856,523.968253968254,8.95623198216277,0.8022553235159395,0.2843413071895425,346,520,357,529,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
142,168,354.4940476190476,146.10119047619048,14.625465582862905,0.2712776053258083,0.46710866946778706,347,139,362,154,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
143,5,348.0,406.0,2.5231325220201604,0.0,0.25754525490196073,347,405,350,408,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
144,72,352.75,210.5,9.574614729634384,0.42108523523200914,0.45140494008714593,349,206,358,216,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
145,218,359.08256880733944,418.697247706422,16.66031874701878,0.6975717514087686,0.41440693829825503,350,408,367,429,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
146,5,353.0,30.0,2.5231325220201604,0.0,0.3333210196078431,352,29,355,32,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
147,78,357.5128205128205,433.02564102564105,9.965574970333758,0.4524527247917468,0.4140357264957264,353,429,364,438,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
148,57,357.63157894736844,360.8421052631579,8.51907589177983,0.48125939961771613,0.44329488132094946,354,357,362,366,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
149,65,360.0153846153846,349.4307692307692,9.09728368293446,0.3267741579460176,0.44623216289592754,356,345,365,355,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
150,170,365.5176470588235,327.6,14.712264360219255,0.8258498892368429,0.4594487773933102,358,319,373,337,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
151,112,366.57142857142856,465.29464285714283,11.941642642883693,0.3368544469238495,0.38548755252100836,361,460,373,472,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
152,104,368.75961538461536,255.8846153846154,11.507254783503184,0.10652713199021231,0.4512801847662142,363,250,375,262,False,/Users/samgreenberg/Documents/Blenny/example_plates/Petri_Easy.jpg
